FIPS Code,State/Area,Year,Month,Civial Population,Total Labor Force,Total Labor Force percent of Pop,Total Employeed Labor force,Total Employed Labor Force Percent,Total Unemployeed Labor Force,Unemployment Rate of Labor Force
21,Kentucky,2011,07,"3,371,828   ","2,062,982   ",61.2   ,"1,861,060   ",55.2   ,"201,922   ",9.8   
22,Louisiana,2011,07,"3,479,684   ","2,102,070   ",60.4   ,"1,929,345   ",55.4   ,"172,725   ",8.2   
23,Maine,2011,07,"1,079,582   ","716,797   ",66.4   ,"663,572   ",61.5   ,"53,225   ",7.4   
24,Maryland,2011,07,"4,554,183   ","3,143,135   ",69.0   ,"2,908,934   ",63.9   ,"234,201   ",7.5   
25,Massachusetts,2011,07,"5,296,443   ","3,505,759   ",66.2   ,"3,246,961   ",61.3   ,"258,798   ",7.4   
26,Michigan,2011,07,"7,754,859   ","4,746,430   ",61.2   ,"4,185,817   ",54.0   ,"560,613   ",11.8   
27,Minnesota,2011,07,"4,151,097   ","2,990,658   ",72.0   ,"2,778,197   ",66.9   ,"212,461   ",7.1   
28,Mississippi,2011,07,"2,245,215   ","1,357,528   ",60.5   ,"1,213,386   ",54.0   ,"144,142   ",10.6   
29,Missouri,2011,07,"4,648,843   ","3,066,302   ",66.0   ,"2,804,070   ",60.3   ,"262,232   ",8.6   
30,Montana,2011,07,"784,406   ","510,363   ",65.1   ,"477,409   ",60.9   ,"32,954   ",6.5   
31,Nebraska,2011,07,"1,399,738   ","1,018,395   ",72.8   ,"971,990   ",69.4   ,"46,405   ",4.6   
32,Nevada,2011,07,"2,090,682   ","1,378,777   ",65.9   ,"1,197,478   ",57.3   ,"181,299   ",13.1   
33,New Hampshire,2011,07,"1,059,911   ","748,352   ",70.6   ,"708,381   ",66.8   ,"39,971   ",5.3   
34,New Jersey,2011,07,"6,917,758   ","4,619,615   ",66.8   ,"4,171,440   ",60.3   ,"448,175   ",9.7   
35,New Mexico,2011,07,"1,584,064   ","936,226   ",59.1   ,"861,394   ",54.4   ,"74,832   ",8.0   
36,New York,2011,07,"15,479,515   ","9,582,947   ",61.9   ,"8,780,064   ",56.7   ,"802,883   ",8.4   
51000,New York city,2011,07,"6,629,150   ","3,974,041   ",59.9   ,"3,604,590   ",54.4   ,"369,451   ",9.3   
37,North Carolina,2011,07,"7,418,333   ","4,657,847   ",62.8   ,"4,159,876   ",56.1   ,"497,971   ",10.7   
38,North Dakota,2011,07,"532,933   ","396,978   ",74.5   ,"383,854   ",72.0   ,"13,124   ",3.3   
39,Ohio,2011,07,"8,996,908   ","5,843,565   ",65.0   ,"5,296,459   ",58.9   ,"547,106   ",9.4   
40,Oklahoma,2011,07,"2,867,856   ","1,776,168   ",61.9   ,"1,671,240   ",58.3   ,"104,928   ",5.9   
41,Oregon,2011,07,"3,068,117   ","2,011,143   ",65.5   ,"1,819,681   ",59.3   ,"191,462   ",9.5   
42,Pennsylvania,2011,07,"10,120,712   ","6,477,082   ",64.0   ,"5,925,971   ",58.6   ,"551,111   ",8.5   
44,Rhode Island,2011,07,"844,036   ","566,053   ",67.1   ,"503,399   ",59.6   ,"62,654   ",11.1   
45,South Carolina,2011,07,"3,611,492   ","2,205,215   ",61.1   ,"1,967,170   ",54.5   ,"238,045   ",10.8   
46,South Dakota,2011,07,"623,640   ","449,329   ",72.0   ,"429,893   ",68.9   ,"19,436   ",4.3   
47,Tennessee,2011,07,"4,973,406   ","3,143,315   ",63.2   ,"2,856,379   ",57.4   ,"286,936   ",9.1   
48,Texas,2011,07,"18,979,710   ","12,541,172   ",66.1   ,"11,501,175   ",60.6   ,"1,039,997   ",8.3   
49,Utah,2011,07,"1,992,370   ","1,357,179   ",68.1   ,"1,264,644   ",63.5   ,"92,535   ",6.8   
50,Vermont,2011,07,"510,568   ","362,333   ",71.0   ,"343,175   ",67.2   ,"19,158   ",5.3   
51,Virginia,2011,07,"6,244,702   ","4,243,953   ",68.0   ,"3,958,371   ",63.4   ,"285,582   ",6.7   
53,Washington,2011,07,"5,312,301   ","3,480,001   ",65.5   ,"3,163,150   ",59.5   ,"316,851   ",9.1   
54,West Virginia,2011,07,"1,486,546   ","808,138   ",54.4   ,"745,837   ",50.2   ,"62,301   ",7.7   
55,Wisconsin,2011,07,"4,458,085   ","3,117,197   ",69.9   ,"2,872,699   ",64.4   ,"244,498   ",7.8   
56,Wyoming,2011,07,"436,482   ","310,751   ",71.2   ,"294,785   ",67.5   ,"15,966   ",5.1   
01,Alabama,2011,08,"3,726,590   ","2,202,727   ",59.1   ,"1,983,353   ",53.2   ,"219,374   ",10.0   
02,Alaska,2011,08,"529,766   ","372,217   ",70.3   ,"347,831   ",65.7   ,"24,386   ",6.6   
04,Arizona,2011,08,"4,934,141   ","3,037,530   ",61.6   ,"2,730,578   ",55.3   ,"306,952   ",10.1   
05,Arkansas,2011,08,"2,256,437   ","1,365,720   ",60.5   ,"1,254,789   ",55.6   ,"110,931   ",8.1   
06,California,2011,08,"28,997,202   ","18,497,557   ",63.8   ,"16,301,498   ",56.2   ,"2,196,059   ",11.9   
037,Los Angeles County,2011,08,"7,743,197   ","4,937,683   ",63.8   ,"4,306,761   ",55.6   ,"630,922   ",12.8   
08,Colorado,2011,08,"3,933,003   ","2,752,900   ",70.0   ,"2,530,105   ",64.3   ,"222,795   ",8.1   
09,Connecticut,2011,08,"2,831,267   ","1,930,253   ",68.2   ,"1,758,503   ",62.1   ,"171,750   ",8.9   
10,Delaware,2011,08,"712,173   ","446,506   ",62.7   ,"413,040   ",58.0   ,"33,466   ",7.5   
11,District of Columbia,2011,08,"517,873   ","351,650   ",67.9   ,"314,808   ",60.8   ,"36,842   ",10.5   
12,Florida,2011,08,"15,231,729   ","9,337,996   ",61.3   ,"8,376,294   ",55.0   ,"961,702   ",10.3   
13,Georgia,2011,08,"7,389,153   ","4,763,958   ",64.5   ,"4,257,526   ",57.6   ,"506,432   ",10.6   
15,Hawaii,2011,08,"1,057,144   ","660,342   ",62.5   ,"615,018   ",58.2   ,"45,324   ",6.9   
16,Idaho,2011,08,"1,180,362   ","769,974   ",65.2   ,"710,019   ",60.2   ,"59,955   ",7.8   
17,Illinois,2011,08,"9,956,683   ","6,646,196   ",66.8   ,"5,963,924   ",59.9   ,"682,272   ",10.3   
18,Indiana,2011,08,"5,006,203   ","3,199,431   ",63.9   ,"2,897,375   ",57.9   ,"302,056   ",9.4   
19,Iowa,2011,08,"2,377,285   ","1,656,838   ",69.7   ,"1,566,645   ",65.9   ,"90,193   ",5.4   
20,Kansas,2011,08,"2,162,736   ","1,488,351   ",68.8   ,"1,389,439   ",64.2   ,"98,912   ",6.6   
21,Kentucky,2011,08,"3,373,423   ","2,047,102   ",60.7   ,"1,859,996   ",55.1   ,"187,106   ",9.1   
22,Louisiana,2011,08,"3,481,827   ","2,080,994   ",59.8   ,"1,913,406   ",55.0   ,"167,588   ",8.1   
23,Maine,2011,08,"1,079,840   ","716,027   ",66.3   ,"666,420   ",61.7   ,"49,607   ",6.9   
24,Maryland,2011,08,"4,558,589   ","3,117,540   ",68.4   ,"2,885,963   ",63.3   ,"231,577   ",7.4   
25,Massachusetts,2011,08,"5,301,394   ","3,507,557   ",66.2   ,"3,264,421   ",61.6   ,"243,136   ",6.9   
26,Michigan,2011,08,"7,758,348   ","4,724,529   ",60.9   ,"4,222,185   ",54.4   ,"502,344   ",10.6   
27,Minnesota,2011,08,"4,154,076   ","2,965,383   ",71.4   ,"2,781,194   ",67.0   ,"184,189   ",6.2   
28,Mississippi,2011,08,"2,246,065   ","1,335,131   ",59.4   ,"1,204,057   ",53.6   ,"131,074   ",9.8   
29,Missouri,2011,08,"4,650,725   ","3,048,252   ",65.5   ,"2,780,074   ",59.8   ,"268,178   ",8.8   
30,Montana,2011,08,"785,009   ","509,842   ",64.9   ,"477,731   ",60.9   ,"32,111   ",6.3   
31,Nebraska,2011,08,"1,400,787   ","1,007,483   ",71.9   ,"964,131   ",68.8   ,"43,352   ",4.3   
32,Nevada,2011,08,"2,093,650   ","1,376,209   ",65.7   ,"1,196,466   ",57.1   ,"179,743   ",13.1   
33,New Hampshire,2011,08,"1,060,704   ","744,703   ",70.2   ,"704,706   ",66.4   ,"39,997   ",5.4   
34,New Jersey,2011,08,"6,920,800   ","4,592,987   ",66.4   ,"4,168,968   ",60.2   ,"424,019   ",9.2   
35,New Mexico,2011,08,"1,585,031   ","931,780   ",58.8   ,"859,171   ",54.2   ,"72,609   ",7.8   
36,New York,2011,08,"15,487,785   ","9,571,346   ",61.8   ,"8,784,635   ",56.7   ,"786,711   ",8.2   
51000,New York city,2011,08,"6,634,736   ","3,978,767   ",60.0   ,"3,610,039   ",54.4   ,"368,728   ",9.3   
37,North Carolina,2011,08,"7,426,513   ","4,643,570   ",62.5   ,"4,148,329   ",55.9   ,"495,241   ",10.7   
38,North Dakota,2011,08,"533,892   ","396,881   ",74.3   ,"383,568   ",71.8   ,"13,313   ",3.4   
39,Ohio,2011,08,"8,999,373   ","5,829,079   ",64.8   ,"5,312,333   ",59.0   ,"516,746   ",8.9   
40,Oklahoma,2011,08,"2,870,299   ","1,772,306   ",61.7   ,"1,668,435   ",58.1   ,"103,871   ",5.9   
41,Oregon,2011,08,"3,070,821   ","2,013,118   ",65.6   ,"1,824,668   ",59.4   ,"188,450   ",9.4   
42,Pennsylvania,2011,08,"10,124,345   ","6,445,944   ",63.7   ,"5,907,719   ",58.4   ,"538,225   ",8.3   
44,Rhode Island,2011,08,"844,400   ","563,565   ",66.7   ,"501,715   ",59.4   ,"61,850   ",11.0   
45,South Carolina,2011,08,"3,615,182   ","2,201,176   ",60.9   ,"1,959,957   ",54.2   ,"241,219   ",11.0   
46,South Dakota,2011,08,"624,372   ","445,385   ",71.3   ,"425,874   ",68.2   ,"19,511   ",4.4   
47,Tennessee,2011,08,"4,977,721   ","3,128,467   ",62.8   ,"2,844,492   ",57.1   ,"283,975   ",9.1   
48,Texas,2011,08,"19,011,314   ","12,528,639   ",65.9   ,"11,520,653   ",60.6   ,"1,007,986   ",8.0   
49,Utah,2011,08,"1,995,228   ","1,356,401   ",68.0   ,"1,265,299   ",63.4   ,"91,102   ",6.7   
50,Vermont,2011,08,"510,630   ","359,981   ",70.5   ,"341,851   ",66.9   ,"18,130   ",5.0   
51,Virginia,2011,08,"6,251,953   ","4,232,181   ",67.7   ,"3,940,104   ",63.0   ,"292,077   ",6.9   
53,Washington,2011,08,"5,318,733   ","3,465,034   ",65.1   ,"3,153,374   ",59.3   ,"311,660   ",9.0   
54,West Virginia,2011,08,"1,486,737   ","809,132   ",54.4   ,"745,107   ",50.1   ,"64,025   ",7.9   
55,Wisconsin,2011,08,"4,460,144   ","3,100,780   ",69.5   ,"2,868,696   ",64.3   ,"232,084   ",7.5   
56,Wyoming,2011,08,"437,134   ","309,004   ",70.7   ,"293,480   ",67.1   ,"15,524   ",5.0   
01,Alabama,2011,09,"3,728,711   ","2,201,614   ",59.0   ,"1,993,496   ",53.5   ,"208,118   ",9.5   
02,Alaska,2011,09,"530,307   ","367,706   ",69.3   ,"343,090   ",64.7   ,"24,616   ",6.7   
04,Arizona,2011,09,"4,941,731   ","3,044,055   ",61.6   ,"2,749,981   ",55.6   ,"294,074   ",9.7   
05,Arkansas,2011,09,"2,257,668   ","1,363,406   ",60.4   ,"1,255,688   ",55.6   ,"107,718   ",7.9   
06,California,2011,09,"29,029,525   ","18,511,086   ",63.8   ,"16,387,273   ",56.5   ,"2,123,813   ",11.5   
037,Los Angeles County,2011,09,"7,749,865   ","4,945,607   ",63.8   ,"4,333,407   ",55.9   ,"612,200   ",12.4   
08,Colorado,2011,09,"3,939,088   ","2,757,366   ",70.0   ,"2,538,934   ",64.5   ,"218,432   ",7.9   
09,Connecticut,2011,09,"2,832,924   ","1,907,821   ",67.3   ,"1,746,732   ",61.7   ,"161,089   ",8.4   
10,Delaware,2011,09,"712,917   ","440,751   ",61.8   ,"408,474   ",57.3   ,"32,277   ",7.3   
11,District of Columbia,2011,09,"518,829   ","350,289   ",67.5   ,"314,026   ",60.5   ,"36,263   ",10.4   
12,Florida,2011,09,"15,253,217   ","9,390,032   ",61.6   ,"8,455,799   ",55.4   ,"934,233   ",9.9   
13,Georgia,2011,09,"7,397,946   ","4,786,174   ",64.7   ,"4,288,364   ",58.0   ,"497,810   ",10.4   
15,Hawaii,2011,09,"1,057,955   ","655,121   ",61.9   ,"608,844   ",57.5   ,"46,277   ",7.1   
16,Idaho,2011,09,"1,181,662   ","765,693   ",64.8   ,"709,277   ",60.0   ,"56,416   ",7.4   
17,Illinois,2011,09,"9,961,126   ","6,611,300   ",66.4   ,"5,964,691   ",59.9   ,"646,609   ",9.8   
18,Indiana,2011,09,"5,009,116   ","3,201,358   ",63.9   ,"2,913,160   ",58.2   ,"288,198   ",9.0   
19,Iowa,2011,09,"2,378,707   ","1,651,868   ",69.4   ,"1,566,403   ",65.9   ,"85,465   ",5.2   
20,Kansas,2011,09,"2,164,046   ","1,487,732   ",68.7   ,"1,394,858   ",64.5   ,"92,874   ",6.2   
21,Kentucky,2011,09,"3,375,096   ","2,058,039   ",61.0   ,"1,870,015   ",55.4   ,"188,024   ",9.1   
22,Louisiana,2011,09,"3,484,124   ","2,076,857   ",59.6   ,"1,916,277   ",55.0   ,"160,580   ",7.7   
23,Maine,2011,09,"1,080,185   ","699,186   ",64.7   ,"650,558   ",60.2   ,"48,628   ",7.0   
24,Maryland,2011,09,"4,563,131   ","3,102,413   ",68.0   ,"2,878,583   ",63.1   ,"223,830   ",7.2   
25,Massachusetts,2011,09,"5,306,668   ","3,456,921   ",65.1   ,"3,210,447   ",60.5   ,"246,474   ",7.1   
26,Michigan,2011,09,"7,762,376   ","4,693,941   ",60.5   ,"4,226,299   ",54.4   ,"467,642   ",10.0   
27,Minnesota,2011,09,"4,157,333   ","2,950,735   ",71.0   ,"2,778,078   ",66.8   ,"172,657   ",5.9   
28,Mississippi,2011,09,"2,246,942   ","1,342,640   ",59.8   ,"1,210,286   ",53.9   ,"132,354   ",9.9   
29,Missouri,2011,09,"4,652,917   ","3,043,821   ",65.4   ,"2,795,990   ",60.1   ,"247,831   ",8.1   
30,Montana,2011,09,"785,637   ","502,215   ",63.9   ,"472,166   ",60.1   ,"30,049   ",6.0   
31,Nebraska,2011,09,"1,401,885   ","997,971   ",71.2   ,"957,118   ",68.3   ,"40,853   ",4.1   
32,Nevada,2011,09,"2,096,672   ","1,376,196   ",65.6   ,"1,199,247   ",57.2   ,"176,949   ",12.9   
33,New Hampshire,2011,09,"1,061,555   ","733,459   ",69.1   ,"695,308   ",65.5   ,"38,151   ",5.2   
34,New Jersey,2011,09,"6,924,273   ","4,552,859   ",65.8   ,"4,133,394   ",59.7   ,"419,465   ",9.2   
35,New Mexico,2011,09,"1,586,067   ","930,612   ",58.7   ,"860,188   ",54.2   ,"70,424   ",7.6   
36,New York,2011,09,"15,497,061   ","9,515,444   ",61.4   ,"8,726,310   ",56.3   ,"789,134   ",8.3   
51000,New York city,2011,09,"6,640,355   ","3,979,164   ",59.9   ,"3,611,573   ",54.4   ,"367,591   ",9.2   
37,North Carolina,2011,09,"7,434,410   ","4,658,035   ",62.7   ,"4,184,664   ",56.3   ,"473,371   ",10.2   
38,North Dakota,2011,09,"534,826   ","391,372   ",73.2   ,"380,206   ",71.1   ,"11,166   ",2.9   
39,Ohio,2011,09,"9,002,395   ","5,780,887   ",64.2   ,"5,284,476   ",58.7   ,"496,411   ",8.6   
40,Oklahoma,2011,09,"2,872,843   ","1,783,249   ",62.1   ,"1,679,303   ",58.5   ,"103,946   ",5.8   
41,Oregon,2011,09,"3,073,774   ","1,998,566   ",65.0   ,"1,821,884   ",59.3   ,"176,682   ",8.8   
42,Pennsylvania,2011,09,"10,128,669   ","6,411,802   ",63.3   ,"5,916,216   ",58.4   ,"495,586   ",7.7   
44,Rhode Island,2011,09,"844,823   ","558,452   ",66.1   ,"499,135   ",59.1   ,"59,317   ",10.6   
45,South Carolina,2011,09,"3,618,998   ","2,185,449   ",60.4   ,"1,952,512   ",54.0   ,"232,937   ",10.7   
46,South Dakota,2011,09,"625,136   ","438,158   ",70.1   ,"420,077   ",67.2   ,"18,081   ",4.1   
47,Tennessee,2011,09,"4,982,198   ","3,130,501   ",62.8   ,"2,852,461   ",57.3   ,"278,040   ",8.9   
48,Texas,2011,09,"19,043,832   ","12,596,771   ",66.1   ,"11,607,339   ",61.0   ,"989,432   ",7.9   
49,Utah,2011,09,"1,998,234   ","1,350,945   ",67.6   ,"1,268,310   ",63.5   ,"82,635   ",6.1   
50,Vermont,2011,09,"510,731   ","357,025   ",69.9   ,"338,483   ",66.3   ,"18,542   ",5.2   
51,Virginia,2011,09,"6,258,698   ","4,230,370   ",67.6   ,"3,945,763   ",63.0   ,"284,607   ",6.7   
53,Washington,2011,09,"5,325,144   ","3,459,828   ",65.0   ,"3,158,253   ",59.3   ,"301,575   ",8.7   
54,West Virginia,2011,09,"1,487,008   ","811,911   ",54.6   ,"751,409   ",50.5   ,"60,502   ",7.5   
55,Wisconsin,2011,09,"4,462,538   ","3,079,559   ",69.0   ,"2,864,511   ",64.2   ,"215,048   ",7.0   
56,Wyoming,2011,09,"437,871   ","307,206   ",70.2   ,"291,925   ",66.7   ,"15,281   ",5.0   
01,Alabama,2011,10,"3,730,861   ","2,200,606   ",59.0   ,"2,005,689   ",53.8   ,"194,917   ",8.9   
02,Alaska,2011,10,"531,053   ","364,639   ",68.7   ,"339,254   ",63.9   ,"25,385   ",7.0   
04,Arizona,2011,10,"4,949,195   ","3,042,904   ",61.5   ,"2,761,627   ",55.8   ,"281,277   ",9.2   
05,Arkansas,2011,10,"2,258,836   ","1,366,668   ",60.5   ,"1,264,352   ",56.0   ,"102,316   ",7.5   
06,California,2011,10,"29,062,329   ","18,518,312   ",63.7   ,"16,425,710   ",56.5   ,"2,092,602   ",11.3   
037,Los Angeles County,2011,10,"7,756,531   ","4,937,431   ",63.7   ,"4,345,256   ",56.0   ,"592,175   ",12.0   
08,Colorado,2011,10,"3,945,403   ","2,761,311   ",70.0   ,"2,544,730   ",64.5   ,"216,581   ",7.8   
09,Connecticut,2011,10,"2,834,576   ","1,910,440   ",67.4   ,"1,753,975   ",61.9   ,"156,465   ",8.2   
10,Delaware,2011,10,"713,652   ","444,468   ",62.3   ,"412,687   ",57.8   ,"31,781   ",7.2   
11,District of Columbia,2011,10,"519,805   ","349,762   ",67.3   ,"314,309   ",60.5   ,"35,453   ",10.1   
12,Florida,2011,10,"15,274,706   ","9,348,735   ",61.2   ,"8,458,802   ",55.4   ,"889,933   ",9.5   
13,Georgia,2011,10,"7,407,460   ","4,783,544   ",64.6   ,"4,299,517   ",58.0   ,"484,027   ",10.1   
15,Hawaii,2011,10,"1,059,253   ","654,059   ",61.7   ,"608,629   ",57.5   ,"45,430   ",6.9   
16,Idaho,2011,10,"1,182,957   ","767,220   ",64.9   ,"711,895   ",60.2   ,"55,325   ",7.2   
17,Illinois,2011,10,"9,965,578   ","6,618,191   ",66.4   ,"5,984,508   ",60.1   ,"633,683   ",9.6   
18,Indiana,2011,10,"5,011,767   ","3,212,939   ",64.1   ,"2,926,371   ",58.4   ,"286,568   ",8.9   
19,Iowa,2011,10,"2,380,001   ","1,658,606   ",69.7   ,"1,576,377   ",66.2   ,"82,229   ",5.0   
20,Kansas,2011,10,"2,165,540   ","1,491,827   ",68.9   ,"1,402,050   ",64.7   ,"89,777   ",6.0   
21,Kentucky,2011,10,"3,376,897   ","2,049,557   ",60.7   ,"1,872,570   ",55.5   ,"176,987   ",8.6   
22,Louisiana,2011,10,"3,486,397   ","2,085,996   ",59.8   ,"1,928,724   ",55.3   ,"157,272   ",7.5   
23,Maine,2011,10,"1,080,501   ","702,087   ",65.0   ,"653,267   ",60.5   ,"48,820   ",7.0   
24,Maryland,2011,10,"4,567,796   ","3,107,933   ",68.0   ,"2,889,838   ",63.3   ,"218,095   ",7.0   
25,Massachusetts,2011,10,"5,311,745   ","3,466,728   ",65.3   ,"3,241,111   ",61.0   ,"225,617   ",6.5   
26,Michigan,2011,10,"7,765,997   ","4,693,217   ",60.4   ,"4,251,512   ",54.7   ,"441,705   ",9.4   
27,Minnesota,2011,10,"4,160,419   ","2,948,059   ",70.9   ,"2,788,498   ",67.0   ,"159,561   ",5.4   
28,Mississippi,2011,10,"2,247,954   ","1,344,508   ",59.8   ,"1,212,124   ",53.9   ,"132,384   ",9.8   
29,Missouri,2011,10,"4,655,160   ","3,048,722   ",65.5   ,"2,815,754   ",60.5   ,"232,968   ",7.6   
30,Montana,2011,10,"786,278   ","501,154   ",63.7   ,"470,489   ",59.8   ,"30,665   ",6.1   
31,Nebraska,2011,10,"1,403,032   ","1,006,701   ",71.8   ,"966,859   ",68.9   ,"39,842   ",4.0   
32,Nevada,2011,10,"2,099,684   ","1,375,870   ",65.5   ,"1,204,231   ",57.4   ,"171,639   ",12.5   
33,New Hampshire,2011,10,"1,062,415   ","734,300   ",69.1   ,"697,006   ",65.6   ,"37,294   ",5.1   
34,New Jersey,2011,10,"6,927,444   ","4,569,948   ",66.0   ,"4,158,493   ",60.0   ,"411,455   ",9.0   
35,New Mexico,2011,10,"1,587,093   ","933,019   ",58.8   ,"864,222   ",54.5   ,"68,797   ",7.4   
36,New York,2011,10,"15,505,582   ","9,546,828   ",61.6   ,"8,760,081   ",56.5   ,"786,747   ",8.2   
51000,New York city,2011,10,"6,645,928   ","3,997,432   ",60.1   ,"3,619,650   ",54.5   ,"377,782   ",9.5   
37,North Carolina,2011,10,"7,443,361   ","4,662,429   ",62.6   ,"4,200,603   ",56.4   ,"461,826   ",9.9   
38,North Dakota,2011,10,"535,841   ","391,384   ",73.0   ,"380,878   ",71.1   ,"10,506   ",2.7   
39,Ohio,2011,10,"9,005,022   ","5,781,246   ",64.2   ,"5,309,295   ",59.0   ,"471,951   ",8.2   
40,Oklahoma,2011,10,"2,875,592   ","1,789,814   ",62.2   ,"1,684,949   ",58.6   ,"104,865   ",5.9   
41,Oregon,2011,10,"3,076,554   ","1,996,287   ",64.9   ,"1,819,091   ",59.1   ,"177,196   ",8.9   
42,Pennsylvania,2011,10,"10,132,455   ","6,401,406   ",63.2   ,"5,921,150   ",58.4   ,"480,256   ",7.5   
44,Rhode Island,2011,10,"845,219   ","560,111   ",66.3   ,"499,817   ",59.1   ,"60,294   ",10.8   
45,South Carolina,2011,10,"3,623,441   ","2,181,308   ",60.2   ,"1,955,757   ",54.0   ,"225,551   ",10.3   
46,South Dakota,2011,10,"625,903   ","441,197   ",70.5   ,"423,952   ",67.7   ,"17,245   ",3.9   
47,Tennessee,2011,10,"4,986,703   ","3,130,351   ",62.8   ,"2,871,058   ",57.6   ,"259,293   ",8.3   
48,Texas,2011,10,"19,076,874   ","12,594,220   ",66.0   ,"11,655,694   ",61.1   ,"938,526   ",7.5   
49,Utah,2011,10,"2,001,182   ","1,353,118   ",67.6   ,"1,272,864   ",63.6   ,"80,254   ",5.9   
50,Vermont,2011,10,"510,818   ","357,360   ",70.0   ,"340,240   ",66.6   ,"17,120   ",4.8   
51,Virginia,2011,10,"6,266,924   ","4,229,622   ",67.5   ,"3,958,075   ",63.2   ,"271,547   ",6.4   
53,Washington,2011,10,"5,331,991   ","3,467,602   ",65.0   ,"3,170,561   ",59.5   ,"297,041   ",8.6   
54,West Virginia,2011,10,"1,487,245   ","811,912   ",54.6   ,"753,558   ",50.7   ,"58,354   ",7.2   
55,Wisconsin,2011,10,"4,464,690   ","3,078,481   ",69.0   ,"2,871,717   ",64.3   ,"206,764   ",6.7   
56,Wyoming,2011,10,"438,608   ","307,938   ",70.2   ,"291,953   ",66.6   ,"15,985   ",5.2   
01,Alabama,2011,11,"3,732,464   ","2,183,973   ",58.5   ,"2,008,604   ",53.8   ,"175,369   ",8.0   
02,Alaska,2011,11,"531,494   ","364,224   ",68.5   ,"337,109   ",63.4   ,"27,115   ",7.4   
04,Arizona,2011,11,"4,955,998   ","3,031,526   ",61.2   ,"2,771,520   ",55.9   ,"260,006   ",8.6   
05,Arkansas,2011,11,"2,259,731   ","1,361,933   ",60.3   ,"1,261,326   ",55.8   ,"100,607   ",7.4   
06,California,2011,11,"29,091,509   ","18,485,709   ",63.5   ,"16,444,996   ",56.5   ,"2,040,713   ",11.0   
037,Los Angeles County,2011,11,"7,762,941   ","4,931,288   ",63.5   ,"4,359,186   ",56.2   ,"572,102   ",11.6   
08,Colorado,2011,11,"3,950,946   ","2,753,005   ",69.7   ,"2,532,447   ",64.1   ,"220,558   ",8.0   
09,Connecticut,2011,11,"2,835,859   ","1,905,864   ",67.2   ,"1,753,900   ",61.8   ,"151,964   ",8.0   
10,Delaware,2011,11,"714,215   ","445,769   ",62.4   ,"415,791   ",58.2   ,"29,978   ",6.7   
11,District of Columbia,2011,11,"520,663   ","350,130   ",67.2   ,"315,271   ",60.6   ,"34,859   ",10.0   
12,Florida,2011,11,"15,293,741   ","9,315,528   ",60.9   ,"8,469,053   ",55.4   ,"846,475   ",9.1   
13,Georgia,2011,11,"7,415,538   ","4,780,553   ",64.5   ,"4,327,137   ",58.4   ,"453,416   ",9.5   
15,Hawaii,2011,11,"1,060,068   ","656,819   ",62.0   ,"611,406   ",57.7   ,"45,413   ",6.9   
16,Idaho,2011,11,"1,184,051   ","766,701   ",64.8   ,"706,392   ",59.7   ,"60,309   ",7.9   
17,Illinois,2011,11,"9,968,743   ","6,586,353   ",66.1   ,"5,991,621   ",60.1   ,"594,732   ",9.0   
18,Indiana,2011,11,"5,013,981   ","3,196,800   ",63.8   ,"2,917,677   ",58.2   ,"279,123   ",8.7   
19,Iowa,2011,11,"2,380,983   ","1,655,024   ",69.5   ,"1,572,993   ",66.1   ,"82,031   ",5.0   
20,Kansas,2011,11,"2,166,561   ","1,490,657   ",68.8   ,"1,405,083   ",64.9   ,"85,574   ",5.7   
21,Kentucky,2011,11,"3,378,093   ","2,053,165   ",60.8   ,"1,881,790   ",55.7   ,"171,375   ",8.3   
22,Louisiana,2011,11,"3,488,129   ","2,071,611   ",59.4   ,"1,927,849   ",55.3   ,"143,762   ",6.9   
23,Maine,2011,11,"1,080,670   ","696,882   ",64.5   ,"644,957   ",59.7   ,"51,925   ",7.5   
24,Maryland,2011,11,"4,571,671   ","3,098,306   ",67.8   ,"2,889,077   ",63.2   ,"209,229   ",6.8   
25,Massachusetts,2011,11,"5,316,293   ","3,471,254   ",65.3   ,"3,249,125   ",61.1   ,"222,129   ",6.4   
